epglnren,sup_riscaldata,sup_raffrescata,vol_riscaldato,vol_raffrescato,sup_disperdente,rapsv,asolsut,classe_energetica,presenza_clim_invernale,presenza_clim_estiva,presenza_produzione_acs,yie,anno_costruzione,zona_climatica,d_uso_Residenziale,tipologia_edilizia,tipologia_costruttiva,num_servizi,efficienza_media,potenza_tot,num_simulati,construction_era,piano,tip_edilizia_sq,zona_clim_num,zona_clim_gg_mid
180.82,104.29,0.0,376.56,0.0,223.42,0.5933,0.0395,G,True,False,True,0.4365,1961-1975,D,True,4,muratura portante,2,0.51,1.5,1,1,multi_floor,16,4,1750
201.41,65.65,24.96,252.78,97.99,202.77,0.8022,0.0359,D,True,True,True,0.1226,1992-2005,D,True,3,c.a. con laterizi,3,0.6266666666666666,51.5,0,3,upper,9,4,1750
90.28,124.96,0.0,420.92,0.0,140.42,0.3336,0.0374,E,True,False,True,0.8317,1976-1985,D,True,5,c.a. con laterizi,2,0.745,60.0,0,2,multi_floor,25,4,1750
552.45,31.31,0.0,144.9,0.0,41.4,0.2857,0.0,G,True,False,False,0.7904,1961-1975,E,False,8,c.a. con laterizi,1,0.47,2.0,0,1,ground,64,5,2550
155.38,119.15,119.15,631.26,631.26,291.73,0.4621,0.0754,C,True,True,True,0.4582,1946-1960,D,False,8,c.a. con laterizi,3,0.51,92.3,0,1,ground,64,4,1750
116.18,63.28,59.78,220.49,207.43,176.52,0.8006,0.0781,B,True,True,True,0.1603,1992-2005,D,True,6,c.a. con laterizi,3,0.6966666666666667,16.0,0,3,upper,36,4,1750
94.41,58.98,0.0,195.43,0.0,54.75,0.2802,0.0226,F,True,False,True,0.4582,1946-1960,D,True,8,c.a. con laterizi,2,0.5650000000000001,48.4,0,1,upper,64,4,1750
339.97,88.16,0.0,349.96,0.0,271.2,0.7749,0.0227,F,True,False,True,0.4048,1992-2005,E,True,5,c.a. con laterizi,2,0.585,44.0,0,3,upper,25,5,2550
177.51,89.76,0.0,372.07,0.0,310.74,0.8352,0.0398,F,True,False,True,0.4345,1976-1985,D,True,5,c.a. con laterizi,2,0.6,48.0,0,1,ground,25,4,1750
154.42,123.41,0.0,512.74,0.0,318.51,0.6212,0.0403,F,True,False,True,0.3086,1961-1975,D,True,2,muratura portante,2,0.92,48.2,0,1,multi_floor,4,4,1750
222.59,41.4,0.0,128.48,0.0,109.4,0.8515,0.0141,G,True,False,True,0.3459,1946-1960,D,True,4,muratura portante,2,0.515,1.5,1,1,upper,16,4,1750
157.88,74.26,0.0,279.19,0.0,203.07,0.7274,0.0279,F,True,False,True,0.1301,1946-1960,D,True,5,mista (c.a. + laterizi),2,0.64,48.0,0,1,ground,25,4,1750
57.21,98.71,0.0,388.55,0.0,119.09,0.3065,0.0216,C,True,False,True,0.2779,1961-1975,D,True,6,c.a. con laterizi,2,0.88,48.0,0,1,upper,36,4,1750
110.16,45.15,45.15,171.29,171.29,126.45,0.7382,0.0286,C,True,True,True,0.0636,1976-1985,D,True,3,c.a. con laterizi,3,0.59,44.6,0,2,ground,9,4,1750
320.7,96.61,0.0,340.74,0.0,355.26,1.0426,0.0392,G,True,False,True,0.4272,1992-2005,D,True,1,muratura portante,2,0.5700000000000001,39.2,0,3,ground,1,4,1750
259.27,157.89,0.0,624.43,0.0,544.63,0.8722,0.0521,F,True,False,True,0.6289,1976-1985,D,True,1,c.a. con laterizi,2,0.74,48.0,0,2,multi_floor,1,4,1750
208.24,62.57,0.0,225.13,0.0,76.51,0.3399,0.0807,G,True,False,True,0.8703,1976-1985,D,True,3,muratura portante,2,0.49,47.8,0,2,upper,9,4,1750
206.02,76.42,0.0,266.52,0.0,111.35,0.4178,0.0636,G,True,False,True,0.8703,1976-1985,D,True,3,muratura portante,2,0.51,52.6,0,2,upper,9,4,1750
296.2,101.15,101.15,348.0,348.0,116.0,0.3333,0.0211,F,True,True,True,0.1996,1946-1960,D,True,7,legno,3,0.7566666666666667,62.7,0,1,upper,49,4,1750
99.48,96.62,0.0,351.72,0.0,249.12,0.7083,0.0571,E,True,False,True,0.3372,1976-1985,D,True,8,c.a. con laterizi,2,0.9950000000000001,48.0,0,2,upper,64,4,1750
204.65,574.1,0.0,3187.08,0.0,785.98,0.2466,0.0405,C,True,False,True,0.7751,1992-2005,D,True,4,muratura portante,3,0.43999999999999995,6.75,2,3,ground,16,4,1750
70.3,124.9,0.0,461.34,0.0,117.3,0.2543,0.0699,D,True,False,True,0.3841,1961-1975,D,True,8,c.a. con laterizi,2,0.81,46.4,0,1,upper,64,4,1750
180.44,149.2,0.0,530.51,0.0,468.78,0.8836,0.0391,E,True,False,True,0.3207,1986-1991,D,True,5,mista (c.a. + laterizi),2,0.81,47.2,0,2,multi_floor,25,4,1750
117.18,73.24,0.0,295.77,0.0,108.76,0.3677,0.0254,D,True,False,True,0.1447,before 1930,D,True,4,muratura portante,2,0.7949999999999999,49.6,0,1,upper,16,4,1750
207.07,70.29,0.0,286.86,0.0,194.24,0.6771,0.065,F,True,False,True,0.6583,1961-1975,D,True,3,c.a. con laterizi,2,0.7949999999999999,47.2,0,1,upper,9,4,1750
98.44,92.48,0.0,325.58,0.0,129.57,0.398,0.0626,F,True,False,True,0.6155,1986-1991,D,True,8,c.a. con laterizi,2,0.595,48.0,0,2,upper,64,4,1750
219.79,88.9,88.9,366.6,366.6,112.8,0.3076,0.0054,F,True,True,True,0.136,1946-1960,D,True,7,muratura portante,3,0.7633333333333333,52.2,0,1,upper,49,4,1750
239.14,69.0,0.0,242.1,0.0,80.7,0.3333,0.0062,G,True,False,True,0.136,1946-1960,D,True,7,muratura portante,2,0.52,52.6,0,1,upper,49,4,1750
246.82,44.0,0.0,153.44,0.0,78.76,0.5133,0.0486,F,True,False,True,0.9353,1961-1975,E,False,3,c.a. con laterizi,3,0.615,48.09,0,1,upper,9,5,2550
179.99,195.3,0.0,682.3,0.0,220.1,0.3225,0.0124,F,True,False,True,0.136,1946-1960,D,True,7,legno,2,0.6000000000000001,56.0,0,1,upper,49,4,1750
163.23,57.92,0.0,209.73,0.0,109.49,0.522,0.0452,D,True,False,True,0.6551,1961-1975,D,True,5,c.a. con laterizi,2,0.78,47.2,0,1,upper,25,4,1750
230.15,72.34,0.0,280.33,0.0,175.66,0.6266,0.077,G,True,False,True,0.3594,1946-1960,D,True,3,c.a. con laterizi,2,0.615,46.6,0,1,upper,9,4,1750
113.2,86.75,0.0,307.32,0.0,134.76,0.4385,0.059,F,True,False,True,0.2266,1986-1991,D,True,3,mista (c.a. + laterizi),2,0.575,48.0,0,2,ground,9,4,1750
332.15,224.83,0.0,642.87,0.0,406.93,0.633,0.0423,G,True,False,True,0.2479,2006-2007,D,True,1,muratura portante,2,0.44,48.0,0,4,multi_floor,1,4,1750
258.96,82.5,82.5,307.81,0.0,229.35,0.7451,0.0209,F,True,False,True,0.541,1961-1975,D,True,2,legno,2,0.5499999999999999,48.0,0,1,upper,4,4,1750
78.62,63.84,0.0,221.86,0.0,51.96,0.2342,0.0097,E,True,False,True,0.4056,after 2007,D,True,8,muratura portante,2,0.6599999999999999,50.2,0,6,upper,64,4,1750
470.52,117.0,0.0,315.0,0.0,235.0,0.746,0.0,G,True,False,True,1.7142,after 2007,D,True,3,c.a. con laterizi,2,0.5650000000000001,49.2,0,4,upper,9,4,1750
106.18,85.23,0.0,334.51,0.0,172.68,0.5162,0.0735,F,True,False,True,0.6921,1961-1975,D,True,3,c.a. con laterizi,2,0.695,432.0,0,1,upper,9,4,1750
219.2,78.17,0.0,301.28,0.0,199.39,0.6618,0.064,G,True,False,True,0.2185,1961-1975,D,True,5,mista (c.a. + laterizi),2,0.61,46.4,0,1,ground,25,4,1750
243.17,101.2,0.0,390.35,0.0,155.81,0.3992,0.0628,D,True,False,True,1.5232,before 1930,E,True,4,muratura portante,2,0.845,41.6,0,1,multi_floor,16,5,2550
250.19,107.32,0.0,431.53,0.0,316.33,0.733,0.016,F,True,False,True,0.6073,1946-1960,D,True,2,muratura portante,2,0.77,53.4,0,1,upper,4,4,1750
117.2,130.71,130.71,520.43,520.43,319.95,0.6148,0.1299,B,True,True,False,0.0951,after 2007,D,False,3,c.a. con laterizi,2,0.775,22.0,0,4,ground,9,4,1750
142.98,78.12,0.0,287.65,0.0,207.51,0.7214,0.097,F,True,False,True,0.5412,1992-2005,D,True,4,muratura portante,2,0.575,48.0,0,3,upper,16,4,1750
77.6,58.47,0.0,210.69,0.0,76.97,0.3653,0.0765,E,True,False,True,0.1005,1992-2005,D,True,4,mista (c.a. + laterizi),2,0.5449999999999999,48.2,0,3,upper,16,4,1750
130.42,140.6,0.0,619.63,0.0,346.34,0.5589,0.0303,D,True,False,True,0.5042,before 1930,D,True,4,muratura portante,2,0.875,56.0,0,1,multi_floor,16,4,1750
135.55,101.36,101.36,356.24,356.24,62.34,0.175,0.0051,A1,True,True,True,0.14,2006-2007,D,False,8,c.a. con laterizi,4,0.7999999999999999,29.73,0,4,upper,64,4,1750
192.78,89.29,0.0,417.98,0.0,282.63,0.6762,0.0535,G,True,False,True,0.1176,1976-1985,D,True,3,muratura portante,2,0.535,55.6,0,2,ground,9,4,1750
151.68,290.1,0.0,1222.45,0.0,1042.97,0.8532,0.0447,G,True,False,True,0.3258,before 1930,D,True,4,muratura portante,2,0.52,48.0,0,1,upper,16,4,1750
187.63,54.35,0.0,206.68,0.0,160.99,0.7789,0.0907,G,True,False,True,0.1361,1930-1945,D,True,2,c.a. con laterizi,2,0.535,48.2,0,1,ground,4,4,1750
456.39,47.71,47.71,132.74,132.74,130.26,0.9814,0.1131,G,True,True,True,2.674,1976-1985,D,True,1,altro,3,0.7066666666666667,25.82,0,2,ground,1,4,1750
104.12,59.04,0.0,205.51,0.0,116.02,0.5646,0.0419,E,True,False,True,0.2365,1992-2005,D,True,3,c.a. con laterizi,2,0.755,46.2,0,3,multi_floor,9,4,1750
343.9,12.46,0.0,58.84,0.0,93.05,1.5814,0.2186,F,True,False,True,0.6329,1986-1991,D,True,7,c.a. con laterizi,2,0.51,2.6,1,2,upper,49,4,1750
118.07,61.65,0.0,221.13,0.0,104.17,0.4711,0.014,F,True,False,True,0.3862,1986-1991,D,True,4,muratura portante,2,0.475,51.2,0,2,upper,16,4,1750
129.91,59.11,0.0,214.01,0.0,106.03,0.4955,0.0337,E,True,False,True,0.2184,after 2007,D,True,5,c.a. con laterizi,2,0.81,46.0,0,6,upper,25,4,1750
203.37,80.73,0.0,325.83,0.0,229.78,0.7052,0.0275,G,True,False,True,0.4207,1961-1975,E,True,3,muratura portante,2,0.5800000000000001,48.0,0,1,upper,9,5,2550
86.13,137.12,0.0,469.84,0.0,205.78,0.438,0.0501,E,True,False,True,0.3405,1976-1985,D,True,3,c.a. con laterizi,2,0.65,48.0,0,2,upper,9,4,1750
93.31,71.57,0.0,283.73,0.0,148.82,0.5245,0.0206,E,True,False,True,0.1257,1992-2005,D,True,4,c.a. con laterizi,2,0.72,46.6,0,3,upper,16,4,1750
63.76,76.36,0.0,286.34,0.0,124.14,0.4335,0.0761,C,True,False,True,0.0341,1961-1975,D,True,3,c.a. con laterizi,2,0.8400000000000001,191.0,0,1,upper,9,4,1750
107.56,61.34,0.0,236.34,0.0,85.59,0.3622,0.0294,F,True,False,True,0.3806,1992-2005,D,True,8,c.a. con laterizi,2,0.62,46.6,0,3,upper,64,4,1750
372.64,74.45,0.0,302.15,0.0,307.68,1.0183,0.0218,G,True,False,True,0.41,1930-1945,D,True,2,muratura portante,2,0.44,48.6,0,1,multi_floor,4,4,1750
75.76,40.5,0.0,137.59,0.0,95.04,0.6907,0.0647,F,True,False,True,0.0863,1992-2005,D,True,3,c.a. con laterizi,2,0.35,47.0,0,3,upper,9,4,1750
130.32,75.88,0.0,295.06,0.0,166.5,0.5643,0.0423,F,True,False,True,0.2217,1992-2005,D,True,8,c.a. con laterizi,2,0.64,48.0,0,3,upper,64,4,1750
80.2,56.69,0.0,220.6,0.0,74.99,0.3399,0.0239,E,True,False,True,0.1955,1992-2005,D,True,8,c.a. con laterizi,2,0.59,46.6,0,3,upper,64,4,1750
69.0,150.32,0.0,492.53,0.0,212.13,0.4307,0.0518,D,True,False,True,0.5281,1992-2005,D,True,3,c.a. con laterizi,2,0.74,57.4,0,3,multi_floor,9,4,1750
729.37,100.65,0.0,389.11,0.0,299.28,0.7691,0.1872,C,True,False,True,0.4969,1961-1975,D,False,4,c.a. con laterizi,3,0.78,148.23999999999998,0,1,ground,16,4,1750
141.44,92.0,0.0,322.93,0.0,187.93,0.582,0.0606,E,True,False,True,0.1621,1992-2005,E,True,3,c.a. con laterizi,2,0.8200000000000001,50.0,0,3,upper,9,5,2550
223.38,23.48,0.0,93.19,0.0,11.79,0.1265,0.0653,D,True,False,True,0.0284,1961-1975,D,True,7,muratura portante,2,0.325,315.5,0,1,upper,49,4,1750
112.37,77.91,0.0,367.68,0.0,320.46,0.8716,0.0883,F,True,False,True,0.1361,1992-2005,D,True,3,muratura portante,2,0.56,39.0,0,3,ground,9,4,1750
305.11,144.0,0.0,503.58,0.0,209.14,0.4153,0.0192,G,True,False,True,0.3892,1961-1975,E,True,1,muratura portante,2,0.45499999999999996,36.0,0,1,multi_floor,1,5,2550
205.72,109.94,0.0,448.26,0.0,336.76,0.7512,0.0543,F,True,False,True,0.1647,1976-1985,E,True,2,muratura portante,2,0.765,48.9,0,1,ground,4,5,2550
258.71,81.39,0.0,349.56,0.0,252.96,0.7237,0.0487,G,True,False,True,0.1647,1976-1985,E,True,2,muratura portante,2,0.635,49.6,0,1,ground,4,5,2550
53.73,39.28,0.0,150.0,0.0,45.63,0.3042,0.02,B,True,False,True,0.05,after 2007,D,True,4,c.a. con laterizi,2,0.56,198.0,0,4,upper,16,4,1750
249.47,121.85,0.0,466.69,0.0,296.63,0.6356,0.0624,G,True,False,True,0.4272,1961-1975,D,True,2,muratura portante,2,0.675,55.6,0,1,ground,4,4,1750
122.1,98.8,0.0,372.57,0.0,184.34,0.4948,0.0174,E,True,False,True,0.3711,1961-1975,D,True,5,c.a. con laterizi,2,0.72,48.0,0,1,upper,25,4,1750
47.59,46.3,46.3,201.14,201.14,144.15,0.7167,0.0151,A2,True,True,True,0.0936,1930-1945,D,True,3,muratura portante,3,0.71,6.7,0,1,ground,9,4,1750
47.26,44.89,44.89,191.88,191.88,130.01,0.6776,0.0191,A2,True,True,True,0.0072,1930-1945,D,True,3,muratura portante,3,0.73,6.7,0,1,ground,9,4,1750
546.43,97.83,0.0,366.05,0.0,537.89,1.4694,0.03,F,True,False,True,0.4639,1946-1960,D,False,5,c.a. con laterizi,3,0.685,24.939999999999998,0,1,upper,25,4,1750
225.72,108.13,108.13,366.77,0.0,285.1,0.7773,0.0115,E,True,False,True,0.109,1992-2005,E,True,2,legno,2,0.585,43.0,0,3,upper,4,5,2550
224.78,54.46,0.0,251.25,0.0,185.7,0.7391,0.0131,E,True,False,True,0.394,1961-1975,D,True,5,muratura portante,2,0.7749999999999999,48.4,0,1,upper,25,4,1750
180.42,63.52,0.0,268.01,0.0,162.37,0.6058,0.0088,D,True,False,True,0.4795,1961-1975,D,True,5,muratura portante,2,0.79,48.4,0,1,upper,25,4,1750
78.18,45.98,0.0,166.9,0.0,39.06,0.234,0.0292,E,True,False,True,0.14,1930-1945,D,True,4,muratura portante,2,0.655,47.4,0,1,upper,16,4,1750
400.66,95.94,0.0,512.07,0.0,268.9,0.5251,0.0,G,True,False,True,0.47,before 1930,D,True,3,muratura portante,2,0.535,50.0,0,1,multi_floor,9,4,1750
183.71,90.25,0.0,338.75,0.0,139.52,0.4119,0.0525,G,True,False,True,0.5837,1961-1975,E,True,7,c.a. con laterizi,2,0.665,46.6,0,1,upper,49,5,2550
68.66,80.56,0.0,318.62,0.0,214.22,0.6723,0.0279,A1,True,False,True,0.0329,after 2007,D,True,3,c.a. con laterizi,2,0.9299999999999999,40.0,0,4,upper,9,4,1750
228.4,296.1,0.0,1441.35,0.0,449.71,0.312,0.0,G,True,False,True,0.4699,before 1930,D,True,3,muratura portante,2,0.54,48.0,0,1,multi_floor,9,4,1750
322.2,195.0,0.0,975.0,0.0,586.0,0.601,0.0498,G,True,False,True,0.7867,before 1930,D,True,4,muratura portante,2,0.655,48.6,0,1,upper,16,4,1750
188.87,155.81,0.0,618.33,0.0,417.02,0.6744,0.0395,F,True,False,True,0.1993,before 1930,D,True,5,muratura portante,2,0.765,60.0,0,1,multi_floor,25,4,1750
281.36,221.47,0.0,1169.32,0.0,721.09,0.6167,0.01,C,True,False,False,0.7946,1946-1960,D,False,5,c.a. con laterizi,2,0.76,14.2,0,1,upper,25,4,1750
74.76,80.57,0.0,282.8,0.0,86.29,0.3051,0.0199,E,True,False,True,0.2873,after 2007,D,True,4,muratura portante,2,0.475,49.6,0,4,upper,16,4,1750
721.43,112.14,0.0,400.46,0.0,373.07,0.9316,0.026,D,True,False,True,0.4042,1946-1960,D,False,5,c.a. con laterizi,3,0.46499999999999997,63.5,0,1,upper,25,4,1750
723.04,81.06,0.0,423.86,0.0,293.51,0.6925,0.01,C,True,False,True,0.7665,1946-1960,D,False,5,c.a. con laterizi,3,0.7949999999999999,57.9,0,1,upper,25,4,1750
321.46,105.73,0.0,344.17,0.0,118.68,0.34,0.02,E,True,False,True,0.85,1976-1985,E,True,2,muratura portante,2,0.765,51.2,0,2,upper,4,5,2550
294.68,53.0,0.0,175.0,0.0,67.0,0.3829,0.0455,G,True,False,True,0.1711,1961-1975,D,True,7,muratura portante,2,0.42000000000000004,48.0,0,1,ground,49,4,1750
183.63,50.16,50.16,196.8,196.8,136.53,0.6938,0.0217,E,True,True,True,0.3221,1976-1985,D,True,8,c.a. con laterizi,3,0.59,7.95,0,2,multi_floor,64,4,1750
61.1,197.32,0.0,597.69,0.0,295.58,0.4945,0.0538,C,True,False,True,0.2176,2006-2007,D,True,5,c.a. con laterizi,2,0.8899999999999999,46.8,0,3,multi_floor,25,4,1750
152.87,134.62,0.0,413.82,0.0,134.62,0.3253,0.0093,E,True,False,True,0.136,1946-1960,D,True,3,muratura portante,2,0.52,48.0,0,1,upper,9,4,1750
203.16,81.06,0.0,357.7,0.0,300.59,0.8404,0.108,E,True,False,True,0.1779,1992-2005,D,True,3,c.a. con laterizi,2,0.745,48.46,0,3,upper,9,4,1750
73.89,90.39,0.0,317.0,0.0,84.39,0.2662,0.0558,E,True,False,True,0.1661,1961-1975,D,True,5,c.a. con laterizi,2,0.65,47.2,0,1,upper,25,4,1750
335.0,46.0,46.0,164.55,0.0,145.64,0.885,0.0331,G,True,False,True,0.136,1930-1945,D,True,5,muratura portante,2,0.47,48.0,0,1,multi_floor,25,4,1750
234.3,108.15,0.0,446.06,0.0,286.72,0.6428,0.0586,G,True,False,True,0.1647,1961-1975,D,True,3,muratura portante,2,0.5800000000000001,56.0,0,1,upper,9,4,1750
243.64,112.0,0.0,454.07,0.0,255.5,0.5626,0.0268,F,True,False,True,0.136,1961-1975,D,True,3,muratura portante,2,0.56,48.0,0,1,upper,9,4,1750
183.28,81.82,0.0,349.47,0.0,232.1,0.6642,0.0873,F,True,False,False,0.1647,1961-1975,D,False,3,muratura portante,2,0.73,0.56,1,1,ground,9,4,1750
278.81,113.38,0.0,476.55,0.0,158.85,0.3333,0.0,G,True,False,True,0.5455,1976-1985,E,True,1,mista (c.a. + laterizi),2,0.585,58.12,0,1,multi_floor,1,5,2550
355.38,87.14,0.0,305.73,0.0,173.37,0.5671,0.05,G,True,False,True,0.28,1961-1975,E,True,4,c.a. con laterizi,2,0.74,56.0,0,1,upper,16,5,2550
186.07,75.88,16.73,268.05,58.54,200.53,0.7481,0.0216,F,True,True,True,0.4066,1930-1945,D,True,4,muratura portante,3,0.58,26.2,0,1,upper,16,4,1750
142.61,86.1,0.0,422.08,0.0,185.26,0.4389,0.0279,F,True,False,True,0.0066,before 1930,D,True,4,muratura portante,2,0.5900000000000001,48.0,0,1,multi_floor,16,4,1750
125.03,177.34,177.34,645.92,645.92,399.75,0.6189,0.0264,D,True,True,True,0.0497,1986-1991,D,True,1,c.a. con laterizi,3,0.9899999999999999,65.5,0,2,multi_floor,1,4,1750
113.18,104.01,0.0,327.63,0.0,149.25,0.4555,0.051,E,True,False,True,0.1939,1961-1975,D,True,3,c.a. con laterizi,2,0.815,48.0,0,1,upper,9,4,1750
101.27,106.69,0.0,386.24,0.0,126.68,0.328,0.0292,E,True,False,True,0.3839,1976-1985,D,True,5,c.a. con laterizi,2,0.715,32.0,0,2,upper,25,4,1750
123.72,98.68,0.0,300.97,0.0,222.21,0.7383,0.0261,D,True,False,True,0.1442,1961-1975,D,True,3,c.a. con laterizi,2,0.9450000000000001,68.4,0,1,ground,9,4,1750
100.95,100.79,0.0,235.85,0.0,110.87,0.4701,0.0251,D,True,False,True,0.2229,1961-1975,D,True,3,c.a. con laterizi,2,0.935,52.0,0,1,upper,9,4,1750
94.29,58.0,0.0,211.2,0.0,77.39,0.3664,0.0112,E,True,False,True,0.3088,1992-2005,D,True,1,muratura portante,2,0.745,49.2,0,3,ground,1,4,1750
127.28,206.34,0.0,868.33,0.0,520.88,0.5999,0.0596,F,True,False,True,0.4823,1961-1975,D,True,2,c.a. con laterizi,2,0.6950000000000001,48.0,0,1,multi_floor,4,4,1750
157.81,99.61,0.0,398.74,0.0,225.13,0.5646,0.063,F,True,False,True,0.5398,1946-1960,D,True,3,c.a. con laterizi,2,0.625,48.0,0,1,ground,9,4,1750
103.9,64.46,0.0,255.8,0.0,203.92,0.7972,0.093,D,True,False,True,0.1576,1992-2005,D,True,3,c.a. con laterizi,2,0.575,47.4,0,3,ground,9,4,1750
112.36,75.7,0.0,303.6,0.0,118.44,0.3901,0.0463,E,True,False,True,0.1361,before 1930,D,True,3,mista (altro),2,0.775,48.4,0,1,upper,9,4,1750
307.73,92.26,0.0,331.65,0.0,250.01,0.7538,0.0389,G,True,False,True,0.9819,before 1930,D,True,4,muratura portante,2,0.77,47.6,0,1,multi_floor,16,4,1750
91.17,84.65,0.0,326.44,0.0,110.8,0.3394,0.0258,E,True,False,True,0.3173,1961-1975,D,True,3,c.a. con laterizi,2,0.67,150.79,0,1,upper,9,4,1750
282.21,80.0,0.0,944.31,0.0,417.94,0.4425,0.0089,F,True,False,True,0.541,1961-1975,D,True,8,legno,2,0.53,48.0,0,1,upper,64,4,1750
64.57,74.38,0.0,274.23,0.0,54.85,0.2,0.0426,E,True,False,True,0.5382,1961-1975,D,True,1,muratura portante,2,0.235,231.2,0,1,upper,1,4,1750
282.51,62.8,0.0,228.15,0.0,84.5,0.3703,0.011,G,True,False,True,0.136,1946-1960,D,True,2,muratura portante,2,0.5,50.0,0,1,ground,4,4,1750
62.67,72.23,0.0,280.36,0.0,147.94,0.5277,0.0351,A1,True,False,True,0.0147,after 2007,D,True,5,c.a. con laterizi,2,0.7949999999999999,52.0,0,4,ground,25,4,1750
293.04,106.44,0.0,461.8,0.0,359.9,0.7793,0.0498,G,True,False,True,0.1345,1961-1975,D,True,1,muratura portante,2,0.515,46.2,0,1,ground,1,4,1750
175.01,214.79,214.79,798.33,798.33,439.32,0.5503,0.0597,E,True,True,True,0.0091,before 1930,D,True,2,muratura portante,3,0.8300000000000001,61.1,0,1,ground,4,4,1750
87.68,28.29,0.0,98.65,0.0,36.5,0.3699,0.0777,E,True,False,True,0.367,1986-1991,D,True,4,mista (c.a. + laterizi),2,0.6950000000000001,47.4,0,2,upper,16,4,1750
278.12,120.27,0.0,498.01,0.0,382.97,0.769,0.0454,G,True,False,True,0.4723,1961-1975,D,True,1,muratura portante,2,0.805,54.6,0,1,upper,1,4,1750
172.62,104.91,0.0,250.78,0.0,102.68,0.4094,0.0083,E,True,False,True,0.1842,before 1930,D,True,5,muratura portante,2,0.6,50.0,0,1,multi_floor,25,4,1750
117.25,77.23,0.0,278.01,0.0,118.17,0.4251,0.0687,F,True,False,True,0.3293,1986-1991,D,True,6,c.a. con laterizi,2,0.62,48.0,0,2,upper,36,4,1750
181.72,45.08,0.0,204.19,0.0,112.29,0.5499,0.0522,G,True,False,True,0.1593,1946-1960,E,True,4,muratura portante,2,0.44499999999999995,54.6,0,1,upper,16,5,2550
436.35,44.61,0.0,493.2,0.0,219.77,0.4456,0.0576,F,True,False,True,0.0654,before 1930,E,True,4,muratura portante,2,0.745,50.0,0,1,multi_floor,16,5,2550
224.29,81.49,0.0,347.86,0.0,320.95,0.9226,0.0786,G,True,False,True,0.4778,1946-1960,D,True,3,c.a. con laterizi,2,0.7,48.0,0,1,upper,9,4,1750
220.7,71.62,0.0,294.61,0.0,206.33,0.7004,0.0611,G,True,False,True,0.6163,1961-1975,D,True,3,c.a. con laterizi,2,0.605,46.4,0,1,upper,9,4,1750
102.4,36.08,0.0,127.83,0.0,38.8,0.3036,0.0802,G,True,False,True,0.4701,1961-1975,D,True,7,c.a. con laterizi,2,0.46499999999999997,23.0,1,1,ground,49,4,1750
21.2,93.89,0.0,344.83,0.0,67.89,0.1969,0.0514,A2,True,False,True,0.0127,1946-1960,D,True,4,muratura portante,2,0.755,48.8,0,1,upper,16,4,1750
101.6,103.57,0.0,279.63,0.0,340.93,1.2192,0.036,D,True,False,True,0.1288,1992-2005,D,True,2,c.a. con laterizi,2,0.39999999999999997,15.799999999999999,0,3,ground,4,4,1750
108.42,112.75,0.0,279.63,0.0,370.93,1.3265,0.044,D,True,False,True,0.1887,1992-2005,D,True,2,c.a. con laterizi,2,0.41,15.799999999999999,0,3,upper,4,4,1750
117.41,59.68,59.68,353.54,353.54,228.94,0.6476,0.061,A1,True,False,True,0.0661,after 2007,D,True,1,muratura portante,2,0.785,48.0,0,6,unknown,1,4,1750
93.71,50.69,0.0,180.94,0.0,95.4,0.5273,0.0668,D,True,False,True,0.3234,1992-2005,D,True,7,c.a. con laterizi,2,0.655,46.2,0,3,upper,49,4,1750
92.54,37.22,0.0,143.1,0.0,42.36,0.296,0.0179,F,True,False,True,0.2816,1946-1960,D,True,8,c.a. con laterizi,2,0.75,48.8,0,1,upper,64,4,1750
261.71,34.53,0.0,119.84,0.0,82.0,0.6842,0.0399,G,True,False,True,0.3658,1976-1985,D,True,5,muratura portante,2,0.505,1.2,1,2,upper,25,4,1750
288.96,160.69,0.0,615.81,0.0,564.55,0.9168,0.0548,G,True,False,True,0.3129,before 1930,E,True,1,muratura portante,2,0.65,48.4,0,1,multi_floor,1,5,2550
154.42,90.63,50.15,338.0,188.46,242.2,0.7166,0.0585,E,True,True,True,0.1855,1992-2005,D,True,4,muratura portante,3,0.7799999999999999,37.5,0,3,upper,16,4,1750
104.93,54.65,0.0,192.52,0.0,97.8,0.508,0.062,E,True,False,True,0.572,1930-1945,D,True,7,muratura portante,2,0.675,48.0,0,1,underground,49,4,1750
217.37,37.16,0.0,130.32,0.0,85.52,0.6562,0.05,E,True,False,True,1.48,1930-1945,D,True,7,muratura portante,2,0.79,50.4,0,1,upper,49,4,1750
346.42,108.09,0.0,419.34,0.0,282.25,0.6731,0.013,G,True,False,True,0.6541,before 1930,D,True,2,c.a. con laterizi,2,0.62,47.6,0,1,ground,4,4,1750
452.75,94.25,94.25,346.0,346.0,316.41,0.9145,0.0891,G,True,False,True,0.454,1976-1985,E,True,1,muratura portante,2,0.73,47.84,0,2,upper,1,5,2550
325.17,53.04,0.0,315.1,0.0,254.42,0.8074,0.0437,F,True,False,False,0.8036,1930-1945,D,False,5,muratura portante,2,0.73,0.29,1,1,ground,25,4,1750
604.42,66.34,66.34,294.59,294.59,176.53,0.5993,0.0599,C,True,True,True,0.0807,1992-2005,D,False,4,c.a. con laterizi,4,0.89,60.18,0,3,ground,16,4,1750
166.33,106.08,106.08,312.94,0.0,172.21,0.5502,0.0186,E,True,False,True,0.541,1961-1975,D,True,3,legno,2,0.605,48.0,0,1,upper,9,4,1750
